system_code,system_name,year,subject,g3_8,g3_12,period,all_subjects,ela,math,science,social_studies
021,Franklin Parish,2024,Social Studies,NA,20,pre_ban,0,0,0,0,1
021,Franklin Parish,2025,Social Studies,15,14,post_ban,0,0,0,0,1
022,Grant Parish,2018,All Subjects,34,34,pre_ban,1,0,0,0,0
022,Grant Parish,2019,All Subjects,35,36,pre_ban,1,0,0,0,0
022,Grant Parish,2021,All Subjects,25,28,pre_ban,1,0,0,0,0
022,Grant Parish,2022,All Subjects,29,30,pre_ban,1,0,0,0,0
022,Grant Parish,2023,All Subjects,30,31,pre_ban,1,0,0,0,0
022,Grant Parish,2024,All Subjects,29,30,pre_ban,1,0,0,0,0
022,Grant Parish,2025,All Subjects,28,27,post_ban,1,0,0,0,0
022,Grant Parish,2018,ELA,43,41,pre_ban,0,1,0,0,0
022,Grant Parish,2019,ELA,44,44,pre_ban,0,1,0,0,0
022,Grant Parish,2021,ELA,31,34,pre_ban,0,1,0,0,0
022,Grant Parish,2022,ELA,38,39,pre_ban,0,1,0,0,0
022,Grant Parish,2023,ELA,39,40,pre_ban,0,1,0,0,0
022,Grant Parish,2024,ELA,33,35,pre_ban,0,1,0,0,0
022,Grant Parish,2025,ELA,36,36,post_ban,0,1,0,0,0
022,Grant Parish,2018,Math,34,33,pre_ban,0,0,1,0,0
022,Grant Parish,2019,Math,34,35,pre_ban,0,0,1,0,0
022,Grant Parish,2021,Math,25,27,pre_ban,0,0,1,0,0
022,Grant Parish,2022,Math,32,32,pre_ban,0,0,1,0,0
022,Grant Parish,2023,Math,30,30,pre_ban,0,0,1,0,0
022,Grant Parish,2024,Math,29,31,pre_ban,0,0,1,0,0
022,Grant Parish,2025,Math,29,28,post_ban,0,0,1,0,0
022,Grant Parish,2018,Science,30,NA,pre_ban,0,0,0,1,0
022,Grant Parish,2019,Science,29,NA,pre_ban,0,0,0,1,0
022,Grant Parish,2021,Science,24,25,pre_ban,0,0,0,1,0
022,Grant Parish,2022,Science,24,25,pre_ban,0,0,0,1,0
022,Grant Parish,2023,Science,27,27,pre_ban,0,0,0,1,0
022,Grant Parish,2024,Science,24,25,pre_ban,0,0,0,1,0
022,Grant Parish,2025,Science,23,21,post_ban,0,0,0,1,0
022,Grant Parish,2018,Social Studies,24,25,pre_ban,0,0,0,0,1
022,Grant Parish,2019,Social Studies,28,28,pre_ban,0,0,0,0,1
022,Grant Parish,2021,Social Studies,21,23,pre_ban,0,0,0,0,1
022,Grant Parish,2022,Social Studies,23,24,pre_ban,0,0,0,0,1
022,Grant Parish,2023,Social Studies,22,24,pre_ban,0,0,0,0,1
022,Grant Parish,2024,Social Studies,NA,27,pre_ban,0,0,0,0,1
022,Grant Parish,2025,Social Studies,24,23,post_ban,0,0,0,0,1
023,Iberia Parish,2018,All Subjects,38,39,pre_ban,1,0,0,0,0
023,Iberia Parish,2019,All Subjects,39,39,pre_ban,1,0,0,0,0
023,Iberia Parish,2021,All Subjects,31,31,pre_ban,1,0,0,0,0
023,Iberia Parish,2022,All Subjects,33,34,pre_ban,1,0,0,0,0
023,Iberia Parish,2023,All Subjects,33,34,pre_ban,1,0,0,0,0
023,Iberia Parish,2024,All Subjects,36,37,pre_ban,1,0,0,0,0
023,Iberia Parish,2025,All Subjects,34,35,post_ban,1,0,0,0,0
023,Iberia Parish,2018,ELA,47,47,pre_ban,0,1,0,0,0
023,Iberia Parish,2019,ELA,47,47,pre_ban,0,1,0,0,0
023,Iberia Parish,2021,ELA,42,43,pre_ban,0,1,0,0,0
023,Iberia Parish,2022,ELA,46,47,pre_ban,0,1,0,0,0
023,Iberia Parish,2023,ELA,46,47,pre_ban,0,1,0,0,0
023,Iberia Parish,2024,ELA,46,47,pre_ban,0,1,0,0,0
023,Iberia Parish,2025,ELA,44,45,post_ban,0,1,0,0,0
023,Iberia Parish,2018,Math,40,40,pre_ban,0,0,1,0,0
023,Iberia Parish,2019,Math,42,41,pre_ban,0,0,1,0,0
023,Iberia Parish,2021,Math,31,32,pre_ban,0,0,1,0,0
023,Iberia Parish,2022,Math,34,35,pre_ban,0,0,1,0,0
023,Iberia Parish,2023,Math,34,36,pre_ban,0,0,1,0,0
023,Iberia Parish,2024,Math,35,37,pre_ban,0,0,1,0,0
023,Iberia Parish,2025,Math,36,37,post_ban,0,0,1,0,0
023,Iberia Parish,2018,Science,27,NA,pre_ban,0,0,0,1,0
023,Iberia Parish,2019,Science,28,NA,pre_ban,0,0,0,1,0
023,Iberia Parish,2021,Science,25,24,pre_ban,0,0,0,1,0
023,Iberia Parish,2022,Science,26,26,pre_ban,0,0,0,1,0
023,Iberia Parish,2023,Science,27,27,pre_ban,0,0,0,1,0
023,Iberia Parish,2024,Science,27,28,pre_ban,0,0,0,1,0
023,Iberia Parish,2025,Science,26,27,post_ban,0,0,0,1,0
023,Iberia Parish,2018,Social Studies,28,29,pre_ban,0,0,0,0,1
023,Iberia Parish,2019,Social Studies,27,28,pre_ban,0,0,0,0,1
023,Iberia Parish,2021,Social Studies,25,25,pre_ban,0,0,0,0,1
023,Iberia Parish,2022,Social Studies,24,25,pre_ban,0,0,0,0,1
023,Iberia Parish,2023,Social Studies,25,25,pre_ban,0,0,0,0,1
023,Iberia Parish,2024,Social Studies,NA,31,pre_ban,0,0,0,0,1
023,Iberia Parish,2025,Social Studies,30,30,post_ban,0,0,0,0,1
024,Iberville Parish,2018,All Subjects,30,30,pre_ban,1,0,0,0,0
024,Iberville Parish,2019,All Subjects,30,30,pre_ban,1,0,0,0,0
024,Iberville Parish,2021,All Subjects,24,24,pre_ban,1,0,0,0,0
024,Iberville Parish,2022,All Subjects,26,25,pre_ban,1,0,0,0,0
024,Iberville Parish,2023,All Subjects,28,27,pre_ban,1,0,0,0,0
024,Iberville Parish,2024,All Subjects,31,29,pre_ban,1,0,0,0,0
024,Iberville Parish,2025,All Subjects,28,27,post_ban,1,0,0,0,0
024,Iberville Parish,2018,ELA,38,39,pre_ban,0,1,0,0,0
024,Iberville Parish,2019,ELA,38,39,pre_ban,0,1,0,0,0
024,Iberville Parish,2021,ELA,35,35,pre_ban,0,1,0,0,0
024,Iberville Parish,2022,ELA,38,36,pre_ban,0,1,0,0,0
024,Iberville Parish,2023,ELA,39,38,pre_ban,0,1,0,0,0
024,Iberville Parish,2024,ELA,41,38,pre_ban,0,1,0,0,0
024,Iberville Parish,2025,ELA,37,35,post_ban,0,1,0,0,0
024,Iberville Parish,2018,Math,29,29,pre_ban,0,0,1,0,0
024,Iberville Parish,2019,Math,31,30,pre_ban,0,0,1,0,0
024,Iberville Parish,2021,Math,22,21,pre_ban,0,0,1,0,0
024,Iberville Parish,2022,Math,26,24,pre_ban,0,0,1,0,0
024,Iberville Parish,2023,Math,29,27,pre_ban,0,0,1,0,0
024,Iberville Parish,2024,Math,27,25,pre_ban,0,0,1,0,0
024,Iberville Parish,2025,Math,27,26,post_ban,0,0,1,0,0
024,Iberville Parish,2018,Science,21,NA,pre_ban,0,0,0,1,0
024,Iberville Parish,2019,Science,20,NA,pre_ban,0,0,0,1,0
024,Iberville Parish,2021,Science,19,18,pre_ban,0,0,0,1,0
024,Iberville Parish,2022,Science,22,20,pre_ban,0,0,0,1,0
024,Iberville Parish,2023,Science,23,22,pre_ban,0,0,0,1,0
024,Iberville Parish,2024,Science,24,22,pre_ban,0,0,0,1,0
024,Iberville Parish,2025,Science,24,23,post_ban,0,0,0,1,0
024,Iberville Parish,2018,Social Studies,22,22,pre_ban,0,0,0,0,1
024,Iberville Parish,2019,Social Studies,20,20,pre_ban,0,0,0,0,1
024,Iberville Parish,2021,Social Studies,19,20,pre_ban,0,0,0,0,1
024,Iberville Parish,2022,Social Studies,19,20,pre_ban,0,0,0,0,1
024,Iberville Parish,2023,Social Studies,20,20,pre_ban,0,0,0,0,1
024,Iberville Parish,2024,Social Studies,NA,20,pre_ban,0,0,0,0,1
024,Iberville Parish,2025,Social Studies,23,22,post_ban,0,0,0,0,1
025,Jackson Parish,2018,All Subjects,21,21,pre_ban,1,0,0,0,0
025,Jackson Parish,2019,All Subjects,22,22,pre_ban,1,0,0,0,0
025,Jackson Parish,2021,All Subjects,22,22,pre_ban,1,0,0,0,0
025,Jackson Parish,2022,All Subjects,23,23,pre_ban,1,0,0,0,0
025,Jackson Parish,2023,All Subjects,24,24,pre_ban,1,0,0,0,0
025,Jackson Parish,2024,All Subjects,25,26,pre_ban,1,0,0,0,0
025,Jackson Parish,2025,All Subjects,26,27,post_ban,1,0,0,0,0
025,Jackson Parish,2018,ELA,31,31,pre_ban,0,1,0,0,0
025,Jackson Parish,2019,ELA,30,30,pre_ban,0,1,0,0,0
025,Jackson Parish,2021,ELA,32,30,pre_ban,0,1,0,0,0
025,Jackson Parish,2022,ELA,34,33,pre_ban,0,1,0,0,0
025,Jackson Parish,2023,ELA,32,33,pre_ban,0,1,0,0,0
025,Jackson Parish,2024,ELA,31,32,pre_ban,0,1,0,0,0
025,Jackson Parish,2025,ELA,33,35,post_ban,0,1,0,0,0
025,Jackson Parish,2018,Math,16,16,pre_ban,0,0,1,0,0
025,Jackson Parish,2019,Math,22,21,pre_ban,0,0,1,0,0
025,Jackson Parish,2021,Math,24,23,pre_ban,0,0,1,0,0
025,Jackson Parish,2022,Math,23,24,pre_ban,0,0,1,0,0
025,Jackson Parish,2023,Math,26,26,pre_ban,0,0,1,0,0
025,Jackson Parish,2024,Math,25,25,pre_ban,0,0,1,0,0
025,Jackson Parish,2025,Math,29,31,post_ban,0,0,1,0,0
025,Jackson Parish,2018,Science,16,NA,pre_ban,0,0,0,1,0
025,Jackson Parish,2019,Science,15,NA,pre_ban,0,0,0,1,0
025,Jackson Parish,2021,Science,18,17,pre_ban,0,0,0,1,0
025,Jackson Parish,2022,Science,16,16,pre_ban,0,0,0,1,0
025,Jackson Parish,2023,Science,21,20,pre_ban,0,0,0,1,0
025,Jackson Parish,2024,Science,20,20,pre_ban,0,0,0,1,0
025,Jackson Parish,2025,Science,21,20,post_ban,0,0,0,1,0
025,Jackson Parish,2018,Social Studies,16,17,pre_ban,0,0,0,0,1
025,Jackson Parish,2019,Social Studies,15,15,pre_ban,0,0,0,0,1
025,Jackson Parish,2021,Social Studies,17,17,pre_ban,0,0,0,0,1
025,Jackson Parish,2022,Social Studies,18,17,pre_ban,0,0,0,0,1
025,Jackson Parish,2023,Social Studies,17,17,pre_ban,0,0,0,0,1
025,Jackson Parish,2024,Social Studies,NA,23,pre_ban,0,0,0,0,1
025,Jackson Parish,2025,Social Studies,23,22,post_ban,0,0,0,0,1
026,Jefferson Parish,2018,All Subjects,31,31,pre_ban,1,0,0,0,0
026,Jefferson Parish,2019,All Subjects,32,32,pre_ban,1,0,0,0,0
026,Jefferson Parish,2021,All Subjects,26,26,pre_ban,1,0,0,0,0
026,Jefferson Parish,2022,All Subjects,28,29,pre_ban,1,0,0,0,0
026,Jefferson Parish,2023,All Subjects,28,28,pre_ban,1,0,0,0,0
026,Jefferson Parish,2024,All Subjects,29,29,pre_ban,1,0,0,0,0
026,Jefferson Parish,2025,All Subjects,30,30,post_ban,1,0,0,0,0
026,Jefferson Parish,2018,ELA,38,39,pre_ban,0,1,0,0,0
026,Jefferson Parish,2019,ELA,38,38,pre_ban,0,1,0,0,0
026,Jefferson Parish,2021,ELA,34,34,pre_ban,0,1,0,0,0
026,Jefferson Parish,2022,ELA,38,38,pre_ban,0,1,0,0,0
026,Jefferson Parish,2023,ELA,37,38,pre_ban,0,1,0,0,0
026,Jefferson Parish,2024,ELA,37,37,pre_ban,0,1,0,0,0
026,Jefferson Parish,2025,ELA,37,37,post_ban,0,1,0,0,0
026,Jefferson Parish,2018,Math,30,30,pre_ban,0,0,1,0,0
026,Jefferson Parish,2019,Math,31,30,pre_ban,0,0,1,0,0
026,Jefferson Parish,2021,Math,22,23,pre_ban,0,0,1,0,0
026,Jefferson Parish,2022,Math,26,26,pre_ban,0,0,1,0,0
026,Jefferson Parish,2023,Math,25,26,pre_ban,0,0,1,0,0
026,Jefferson Parish,2024,Math,25,26,pre_ban,0,0,1,0,0
026,Jefferson Parish,2025,Math,27,28,post_ban,0,0,1,0,0
026,Jefferson Parish,2018,Science,28,NA,pre_ban,0,0,0,1,0
026,Jefferson Parish,2019,Science,28,NA,pre_ban,0,0,0,1,0
026,Jefferson Parish,2021,Science,25,25,pre_ban,0,0,0,1,0
026,Jefferson Parish,2022,Science,26,26,pre_ban,0,0,0,1,0
026,Jefferson Parish,2023,Science,25,25,pre_ban,0,0,0,1,0
026,Jefferson Parish,2024,Science,24,24,pre_ban,0,0,0,1,0
026,Jefferson Parish,2025,Science,26,26,post_ban,0,0,0,1,0
026,Jefferson Parish,2018,Social Studies,24,25,pre_ban,0,0,0,0,1
026,Jefferson Parish,2019,Social Studies,26,26,pre_ban,0,0,0,0,1
026,Jefferson Parish,2021,Social Studies,23,24,pre_ban,0,0,0,0,1
026,Jefferson Parish,2022,Social Studies,24,24,pre_ban,0,0,0,0,1
026,Jefferson Parish,2023,Social Studies,23,23,pre_ban,0,0,0,0,1
026,Jefferson Parish,2024,Social Studies,NA,26,pre_ban,0,0,0,0,1
026,Jefferson Parish,2025,Social Studies,28,28,post_ban,0,0,0,0,1
027,Jefferson Davis Parish,2018,All Subjects,35,36,pre_ban,1,0,0,0,0
027,Jefferson Davis Parish,2019,All Subjects,37,37,pre_ban,1,0,0,0,0
027,Jefferson Davis Parish,2021,All Subjects,32,32,pre_ban,1,0,0,0,0
027,Jefferson Davis Parish,2022,All Subjects,35,35,pre_ban,1,0,0,0,0
027,Jefferson Davis Parish,2023,All Subjects,34,35,pre_ban,1,0,0,0,0
027,Jefferson Davis Parish,2024,All Subjects,35,35,pre_ban,1,0,0,0,0
027,Jefferson Davis Parish,2025,All Subjects,35,34,post_ban,1,0,0,0,0
027,Jefferson Davis Parish,2018,ELA,41,43,pre_ban,0,1,0,0,0
027,Jefferson Davis Parish,2019,ELA,44,45,pre_ban,0,1,0,0,0
027,Jefferson Davis Parish,2021,ELA,41,42,pre_ban,0,1,0,0,0
027,Jefferson Davis Parish,2022,ELA,42,43,pre_ban,0,1,0,0,0
027,Jefferson Davis Parish,2023,ELA,38,40,pre_ban,0,1,0,0,0
027,Jefferson Davis Parish,2024,ELA,39,40,pre_ban,0,1,0,0,0
027,Jefferson Davis Parish,2025,ELA,39,40,post_ban,0,1,0,0,0
027,Jefferson Davis Parish,2018,Math,35,36,pre_ban,0,0,1,0,0
027,Jefferson Davis Parish,2019,Math,37,36,pre_ban,0,0,1,0,0
027,Jefferson Davis Parish,2021,Math,31,30,pre_ban,0,0,1,0,0
027,Jefferson Davis Parish,2022,Math,37,37,pre_ban,0,0,1,0,0
027,Jefferson Davis Parish,2023,Math,38,38,pre_ban,0,0,1,0,0
027,Jefferson Davis Parish,2024,Math,37,36,pre_ban,0,0,1,0,0
027,Jefferson Davis Parish,2025,Math,39,37,post_ban,0,0,1,0,0
027,Jefferson Davis Parish,2018,Science,31,NA,pre_ban,0,0,0,1,0
027,Jefferson Davis Parish,2019,Science,32,NA,pre_ban,0,0,0,1,0
027,Jefferson Davis Parish,2021,Science,30,29,pre_ban,0,0,0,1,0
027,Jefferson Davis Parish,2022,Science,33,32,pre_ban,0,0,0,1,0
027,Jefferson Davis Parish,2023,Science,31,31,pre_ban,0,0,0,1,0
027,Jefferson Davis Parish,2024,Science,29,29,pre_ban,0,0,0,1,0
027,Jefferson Davis Parish,2025,Science,30,30,post_ban,0,0,0,1,0
027,Jefferson Davis Parish,2018,Social Studies,29,28,pre_ban,0,0,0,0,1
027,Jefferson Davis Parish,2019,Social Studies,30,28,pre_ban,0,0,0,0,1
027,Jefferson Davis Parish,2021,Social Studies,26,25,pre_ban,0,0,0,0,1
027,Jefferson Davis Parish,2022,Social Studies,28,28,pre_ban,0,0,0,0,1
027,Jefferson Davis Parish,2023,Social Studies,28,27,pre_ban,0,0,0,0,1
027,Jefferson Davis Parish,2024,Social Studies,NA,23,pre_ban,0,0,0,0,1
027,Jefferson Davis Parish,2025,Social Studies,33,30,post_ban,0,0,0,0,1
028,Lafayette Parish,2018,All Subjects,37,38,pre_ban,1,0,0,0,0
028,Lafayette Parish,2019,All Subjects,39,40,pre_ban,1,0,0,0,0
028,Lafayette Parish,2021,All Subjects,35,36,pre_ban,1,0,0,0,0
028,Lafayette Parish,2022,All Subjects,39,39,pre_ban,1,0,0,0,0
028,Lafayette Parish,2023,All Subjects,40,41,pre_ban,1,0,0,0,0
028,Lafayette Parish,2024,All Subjects,42,43,pre_ban,1,0,0,0,0
028,Lafayette Parish,2025,All Subjects,42,42,post_ban,1,0,0,0,0
028,Lafayette Parish,2018,ELA,43,43,pre_ban,0,1,0,0,0
028,Lafayette Parish,2019,ELA,46,46,pre_ban,0,1,0,0,0
028,Lafayette Parish,2021,ELA,46,47,pre_ban,0,1,0,0,0
028,Lafayette Parish,2022,ELA,49,48,pre_ban,0,1,0,0,0
028,Lafayette Parish,2023,ELA,50,50,pre_ban,0,1,0,0,0
028,Lafayette Parish,2024,ELA,49,51,pre_ban,0,1,0,0,0
028,Lafayette Parish,2025,ELA,49,50,post_ban,0,1,0,0,0
028,Lafayette Parish,2018,Math,39,40,pre_ban,0,0,1,0,0
028,Lafayette Parish,2019,Math,42,42,pre_ban,0,0,1,0,0
028,Lafayette Parish,2021,Math,37,37,pre_ban,0,0,1,0,0
028,Lafayette Parish,2022,Math,41,43,pre_ban,0,0,1,0,0
028,Lafayette Parish,2023,Math,44,46,pre_ban,0,0,1,0,0
028,Lafayette Parish,2024,Math,43,44,pre_ban,0,0,1,0,0
028,Lafayette Parish,2025,Math,44,44,post_ban,0,0,1,0,0
028,Lafayette Parish,2018,Science,33,NA,pre_ban,0,0,0,1,0
028,Lafayette Parish,2019,Science,32,NA,pre_ban,0,0,0,1,0
028,Lafayette Parish,2021,Science,29,29,pre_ban,0,0,0,1,0
028,Lafayette Parish,2022,Science,32,31,pre_ban,0,0,0,1,0
028,Lafayette Parish,2023,Science,34,34,pre_ban,0,0,0,1,0
028,Lafayette Parish,2024,Science,35,35,pre_ban,0,0,0,1,0
028,Lafayette Parish,2025,Science,36,35,post_ban,0,0,0,1,0
028,Lafayette Parish,2018,Social Studies,28,30,pre_ban,0,0,0,0,1
028,Lafayette Parish,2019,Social Studies,29,30,pre_ban,0,0,0,0,1
028,Lafayette Parish,2021,Social Studies,28,28,pre_ban,0,0,0,0,1
028,Lafayette Parish,2022,Social Studies,31,31,pre_ban,0,0,0,0,1
028,Lafayette Parish,2023,Social Studies,32,32,pre_ban,0,0,0,0,1
028,Lafayette Parish,2024,Social Studies,NA,35,pre_ban,0,0,0,0,1
028,Lafayette Parish,2025,Social Studies,38,37,post_ban,0,0,0,0,1
029,Lafourche Parish,2018,All Subjects,43,45,pre_ban,1,0,0,0,0
029,Lafourche Parish,2019,All Subjects,44,47,pre_ban,1,0,0,0,0
029,Lafourche Parish,2021,All Subjects,35,36,pre_ban,1,0,0,0,0
029,Lafourche Parish,2022,All Subjects,38,40,pre_ban,1,0,0,0,0
029,Lafourche Parish,2023,All Subjects,39,41,pre_ban,1,0,0,0,0
029,Lafourche Parish,2024,All Subjects,44,44,pre_ban,1,0,0,0,0
029,Lafourche Parish,2025,All Subjects,43,42,post_ban,1,0,0,0,0
029,Lafourche Parish,2018,ELA,56,57,pre_ban,0,1,0,0,0
029,Lafourche Parish,2019,ELA,56,57,pre_ban,0,1,0,0,0
029,Lafourche Parish,2021,ELA,49,50,pre_ban,0,1,0,0,0
029,Lafourche Parish,2022,ELA,53,54,pre_ban,0,1,0,0,0
029,Lafourche Parish,2023,ELA,52,54,pre_ban,0,1,0,0,0
029,Lafourche Parish,2024,ELA,55,54,pre_ban,0,1,0,0,0
029,Lafourche Parish,2025,ELA,51,52,post_ban,0,1,0,0,0
029,Lafourche Parish,2018,Math,38,40,pre_ban,0,0,1,0,0
029,Lafourche Parish,2019,Math,40,44,pre_ban,0,0,1,0,0
029,Lafourche Parish,2021,Math,30,32,pre_ban,0,0,1,0,0
029,Lafourche Parish,2022,Math,34,37,pre_ban,0,0,1,0,0
029,Lafourche Parish,2023,Math,36,39,pre_ban,0,0,1,0,0
029,Lafourche Parish,2024,Math,41,41,pre_ban,0,0,1,0,0
029,Lafourche Parish,2025,Math,45,42,post_ban,0,0,1,0,0
029,Lafourche Parish,2018,Science,36,NA,pre_ban,0,0,0,1,0
029,Lafourche Parish,2019,Science,37,NA,pre_ban,0,0,0,1,0
029,Lafourche Parish,2021,Science,31,31,pre_ban,0,0,0,1,0
029,Lafourche Parish,2022,Science,34,33,pre_ban,0,0,0,1,0
029,Lafourche Parish,2023,Science,36,36,pre_ban,0,0,0,1,0
029,Lafourche Parish,2024,Science,36,36,pre_ban,0,0,0,1,0
029,Lafourche Parish,2025,Science,36,35,post_ban,0,0,0,1,0
029,Lafourche Parish,2018,Social Studies,36,37,pre_ban,0,0,0,0,1
029,Lafourche Parish,2019,Social Studies,37,38,pre_ban,0,0,0,0,1
029,Lafourche Parish,2021,Social Studies,30,31,pre_ban,0,0,0,0,1
029,Lafourche Parish,2022,Social Studies,31,33,pre_ban,0,0,0,0,1
029,Lafourche Parish,2023,Social Studies,33,34,pre_ban,0,0,0,0,1
029,Lafourche Parish,2024,Social Studies,NA,40,pre_ban,0,0,0,0,1
029,Lafourche Parish,2025,Social Studies,41,38,post_ban,0,0,0,0,1
030,Lasalle Parish,2018,All Subjects,39,35,pre_ban,1,0,0,0,0
030,Lasalle Parish,2019,All Subjects,42,40,pre_ban,1,0,0,0,0
030,Lasalle Parish,2021,All Subjects,35,34,pre_ban,1,0,0,0,0
030,Lasalle Parish,2022,All Subjects,36,35,pre_ban,1,0,0,0,0
030,Lasalle Parish,2023,All Subjects,38,37,pre_ban,1,0,0,0,0
030,Lasalle Parish,2024,All Subjects,42,40,pre_ban,1,0,0,0,0
030,Lasalle Parish,2025,All Subjects,41,39,post_ban,1,0,0,0,0
030,Lasalle Parish,2018,ELA,48,42,pre_ban,0,1,0,0,0
030,Lasalle Parish,2019,ELA,51,48,pre_ban,0,1,0,0,0
030,Lasalle Parish,2021,ELA,46,45,pre_ban,0,1,0,0,0
030,Lasalle Parish,2022,ELA,50,48,pre_ban,0,1,0,0,0
030,Lasalle Parish,2023,ELA,47,46,pre_ban,0,1,0,0,0
030,Lasalle Parish,2024,ELA,50,48,pre_ban,0,1,0,0,0
030,Lasalle Parish,2025,ELA,56,54,post_ban,0,1,0,0,0
030,Lasalle Parish,2018,Math,38,34,pre_ban,0,0,1,0,0
030,Lasalle Parish,2019,Math,44,41,pre_ban,0,0,1,0,0
030,Lasalle Parish,2021,Math,34,31,pre_ban,0,0,1,0,0
030,Lasalle Parish,2022,Math,36,33,pre_ban,0,0,1,0,0
030,Lasalle Parish,2023,Math,41,37,pre_ban,0,0,1,0,0
030,Lasalle Parish,2024,Math,40,38,pre_ban,0,0,1,0,0
030,Lasalle Parish,2025,Math,38,36,post_ban,0,0,1,0,0
030,Lasalle Parish,2018,Science,33,NA,pre_ban,0,0,0,1,0
030,Lasalle Parish,2019,Science,31,NA,pre_ban,0,0,0,1,0
030,Lasalle Parish,2021,Science,28,28,pre_ban,0,0,0,1,0
030,Lasalle Parish,2022,Science,32,30,pre_ban,0,0,0,1,0
030,Lasalle Parish,2023,Science,33,31,pre_ban,0,0,0,1,0
030,Lasalle Parish,2024,Science,37,35,pre_ban,0,0,0,1,0
030,Lasalle Parish,2025,Science,33,31,post_ban,0,0,0,1,0
030,Lasalle Parish,2018,Social Studies,32,30,pre_ban,0,0,0,0,1
030,Lasalle Parish,2019,Social Studies,30,30,pre_ban,0,0,0,0,1
030,Lasalle Parish,2021,Social Studies,31,31,pre_ban,0,0,0,0,1
030,Lasalle Parish,2022,Social Studies,26,26,pre_ban,0,0,0,0,1
030,Lasalle Parish,2023,Social Studies,32,31,pre_ban,0,0,0,0,1
030,Lasalle Parish,2024,Social Studies,NA,26,pre_ban,0,0,0,0,1
030,Lasalle Parish,2025,Social Studies,37,34,post_ban,0,0,0,0,1
031,Lincoln Parish,2018,All Subjects,34,37,pre_ban,1,0,0,0,0
031,Lincoln Parish,2019,All Subjects,37,39,pre_ban,1,0,0,0,0
031,Lincoln Parish,2021,All Subjects,31,34,pre_ban,1,0,0,0,0
031,Lincoln Parish,2022,All Subjects,35,37,pre_ban,1,0,0,0,0
031,Lincoln Parish,2023,All Subjects,41,43,pre_ban,1,0,0,0,0
031,Lincoln Parish,2024,All Subjects,41,43,pre_ban,1,0,0,0,0
031,Lincoln Parish,2025,All Subjects,41,42,post_ban,1,0,0,0,0
031,Lincoln Parish,2018,ELA,41,44,pre_ban,0,1,0,0,0
031,Lincoln Parish,2019,ELA,44,45,pre_ban,0,1,0,0,0
031,Lincoln Parish,2021,ELA,41,44,pre_ban,0,1,0,0,0
031,Lincoln Parish,2022,ELA,43,47,pre_ban,0,1,0,0,0
031,Lincoln Parish,2023,ELA,50,53,pre_ban,0,1,0,0,0
031,Lincoln Parish,2024,ELA,48,50,pre_ban,0,1,0,0,0
031,Lincoln Parish,2025,ELA,48,50,post_ban,0,1,0,0,0
031,Lincoln Parish,2018,Math,34,38,pre_ban,0,0,1,0,0
031,Lincoln Parish,2019,Math,38,40,pre_ban,0,0,1,0,0
031,Lincoln Parish,2021,Math,30,33,pre_ban,0,0,1,0,0
031,Lincoln Parish,2022,Math,34,36,pre_ban,0,0,1,0,0
031,Lincoln Parish,2023,Math,42,44,pre_ban,0,0,1,0,0
031,Lincoln Parish,2024,Math,40,42,pre_ban,0,0,1,0,0
031,Lincoln Parish,2025,Math,42,43,post_ban,0,0,1,0,0
031,Lincoln Parish,2018,Science,29,NA,pre_ban,0,0,0,1,0
031,Lincoln Parish,2019,Science,29,NA,pre_ban,0,0,0,1,0
031,Lincoln Parish,2021,Science,25,26,pre_ban,0,0,0,1,0
031,Lincoln Parish,2022,Science,31,31,pre_ban,0,0,0,1,0
031,Lincoln Parish,2023,Science,37,37,pre_ban,0,0,0,1,0
031,Lincoln Parish,2024,Science,36,36,pre_ban,0,0,0,1,0
031,Lincoln Parish,2025,Science,35,35,post_ban,0,0,0,1,0
031,Lincoln Parish,2018,Social Studies,27,27,pre_ban,0,0,0,0,1
031,Lincoln Parish,2019,Social Studies,30,30,pre_ban,0,0,0,0,1
031,Lincoln Parish,2021,Social Studies,28,29,pre_ban,0,0,0,0,1
031,Lincoln Parish,2022,Social Studies,34,34,pre_ban,0,0,0,0,1
031,Lincoln Parish,2023,Social Studies,37,37,pre_ban,0,0,0,0,1
031,Lincoln Parish,2024,Social Studies,NA,36,pre_ban,0,0,0,0,1
031,Lincoln Parish,2025,Social Studies,41,40,post_ban,0,0,0,0,1
032,Livingston Parish,2018,All Subjects,43,45,pre_ban,1,0,0,0,0
032,Livingston Parish,2019,All Subjects,47,48,pre_ban,1,0,0,0,0
032,Livingston Parish,2021,All Subjects,42,42,pre_ban,1,0,0,0,0
032,Livingston Parish,2022,All Subjects,40,41,pre_ban,1,0,0,0,0
032,Livingston Parish,2023,All Subjects,40,41,pre_ban,1,0,0,0,0
032,Livingston Parish,2024,All Subjects,42,43,pre_ban,1,0,0,0,0
032,Livingston Parish,2025,All Subjects,42,42,post_ban,1,0,0,0,0
032,Livingston Parish,2018,ELA,55,56,pre_ban,0,1,0,0,0
032,Livingston Parish,2019,ELA,58,58,pre_ban,0,1,0,0,0
032,Livingston Parish,2021,ELA,52,53,pre_ban,0,1,0,0,0
032,Livingston Parish,2022,ELA,52,53,pre_ban,0,1,0,0,0
032,Livingston Parish,2023,ELA,52,53,pre_ban,0,1,0,0,0
032,Livingston Parish,2024,ELA,53,53,pre_ban,0,1,0,0,0
